accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause,total_injure,total_dead
2018-06-20,00:36:36,ศรีรัช,normal,0,1,0,0,Off limit speed,1,0
2018-06-20,00:39:39,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-06-20,07:31:31,ฉลองรัช,normal,0,1,0,0,Off limit speed,1,0
2018-06-21,22:40:40,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-06-21,21:34:34,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-06-22,07:51:51,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2018-06-22,07:30:30,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2018-06-22,13:28:28,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Off limit speed,1,0
2018-06-22,13:45:45,บูรพาวิถี,normal,5,3,0,0,Off limit speed,8,0
2018-06-23,23:36:36,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2018-06-23,11:01:01,บูรพาวิถี,normal,0,0,0,0,Change lane instantly,0,0
2018-06-23,19:43:43,บางพลี-สุขสวัสดิ์,normal,0,3,0,0,Off limit speed,3,0
2018-06-23,11:12:12,ศรีรัช-วงแหวนรอบนอก,normal,1,3,0,0,Change lane instantly,4,0
2018-06-23,11:45:45,อุดรรัถยา,normal,0,0,0,0,doze off,0,0
2018-06-23,15:18:18,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Off limit speed,1,0
2018-06-24,09:52:52,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-06-24,17:55:55,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2018-06-24,12:40:40,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,car/road condition,0,0
2018-06-25,23:24:24,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2018-06-25,19:39:39,อุดรรัถยา,normal,0,2,0,0,Off limit speed,2,0
2018-06-25,20:20:20,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-06-26,13:13:13,ฉลองรัช,normal,1,0,0,0,Off limit speed,1,0
2018-06-27,10:17:17,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-06-27,05:40:40,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-06-27,08:00:00,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-06-27,16:53:53,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2018-06-28,02:53:53,ฉลองรัช,rain,1,0,0,0,car/road condition,1,0
2018-06-29,04:38:38,ศรีรัช,normal,0,1,0,0,Off limit speed,1,0
2018-06-29,02:50:50,ศรีรัช,normal,0,1,0,0,Off limit speed,1,0
2018-06-30,17:44:44,ทางหลวงพิเศษหมายเลข 37,normal,1,1,0,0,Off limit speed,2,0
2018-06-30,05:05:05,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2018-06-30,00:04:04,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2018-06-30,05:48:48,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2018-06-30,10:07:07,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-07-01,10:00:00,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,Off limit speed,2,0
2018-07-02,09:53:53,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-07-02,07:03:03,บูรพาวิถี,normal,0,0,0,0,doze off,0,0
2018-07-03,19:30:30,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-07-04,18:26:26,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,Change lane instantly,2,0
2018-07-05,03:53:53,ฉลองรัช,normal,1,0,0,0,Off limit speed,1,0
2018-07-05,13:44:44,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2018-07-06,07:20:20,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-07-06,06:20:20,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Change lane instantly,0,0
2018-07-06,21:55:55,อุดรรัถยา,normal,0,1,0,0,Off limit speed,1,0
2018-07-06,16:30:30,บางพลี-สุขสวัสดิ์,rain,0,0,0,0,Off limit speed,0,0
2018-07-07,04:28:28,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2018-07-07,13:33:33,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2018-07-07,20:00:00,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-07-08,19:47:47,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2018-07-08,19:52:52,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-07-08,05:28:28,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,Off limit speed,2,0
2018-07-09,03:24:24,บางพลี-สุขสวัสดิ์,normal,0,0,1,0,car/road condition,0,1
2018-07-09,13:18:18,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-07-10,13:18:18,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2018-07-10,08:46:46,ฉลองรัช,normal,0,0,0,0,car/road condition,0,0
2018-07-11,08:10:10,ทางหลวงพิเศษหมายเลข 37,normal,1,1,0,0,Off limit speed,2,0
2018-07-11,18:19:19,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2018-07-11,00:22:22,บางพลี-สุขสวัสดิ์,normal,3,1,0,0,Off limit speed,4,0
2018-07-11,12:28:28,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-07-11,13:17:17,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-07-12,14:47:47,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2018-07-12,07:17:17,อุดรรัถยา,normal,0,0,0,0,car/road condition,0,0
2018-07-13,06:57:57,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Off limit speed,1,0
2018-07-13,01:30:30,อุดรรัถยา,rain,0,0,0,0,doze off,0,0
2018-07-13,18:50:50,อุดรรัถยา,normal,3,0,0,0,Off limit speed,3,0
2018-07-14,19:10:10,เฉลิมมหานคร,normal,2,0,0,0,Off limit speed,2,0
2018-07-14,02:10:10,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2018-07-14,20:03:03,ศรีรัช,normal,0,1,0,0,Off limit speed,1,0
2018-07-14,07:03:03,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2018-07-15,01:40:40,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-07-15,04:32:32,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Change lane instantly,0,0
2018-07-16,12:19:19,บูรพาวิถี,normal,1,0,0,0,car/road condition,1,0
2018-07-16,22:45:45,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-07-17,00:01:01,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2018-07-17,05:52:52,ฉลองรัช,rain,1,0,0,0,doze off,1,0
2018-07-18,12:40:40,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2018-07-19,12:41:41,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2018-07-20,21:23:23,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2018-07-20,06:39:39,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2018-07-21,15:17:17,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2018-07-22,05:03:03,ศรีรัช,normal,0,0,0,0,doze off,0,0
2018-07-23,16:02:02,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2018-07-23,13:38:38,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2018-07-23,01:53:53,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Off limit speed,1,0
2018-07-23,09:44:44,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-07-24,08:54:54,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2018-07-24,11:27:27,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-07-24,09:40:40,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-07-26,23:20:20,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2018-07-28,11:40:40,ฉลองรัช,normal,0,1,0,0,Off limit speed,1,0
2018-07-28,15:11:11,ทางหลวงพิเศษหมายเลข 37,rain,0,0,0,0,Off limit speed,0,0
2018-07-28,03:53:53,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2018-07-29,01:25:25,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2018-07-30,23:38:38,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2018-07-30,06:22:22,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2018-07-30,13:01:01,ศรีรัช-วงแหวนรอบนอก,rain,0,0,0,0,Off limit speed,0,0
2018-07-31,17:47:47,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,Off limit speed,2,0
2018-07-31,09:00:00,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-07-31,09:19:19,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-08-01,10:25:25,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-08-01,12:32:32,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2018-08-02,05:55:55,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2018-08-02,21:25:25,บูรพาวิถี,normal,1,1,0,0,Off limit speed,2,0
2018-08-02,11:00:00,ศรีรัช,normal,1,1,0,0,car/road condition,2,0
2018-08-03,00:46:46,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2018-08-03,12:42:42,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2018-08-03,19:46:46,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2018-08-04,23:40:40,เฉลิมมหานคร,normal,1,2,0,0,doze off,3,0
2018-08-05,07:45:45,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2018-08-05,06:49:49,บูรพาวิถี,normal,1,0,0,0,car/road condition,1,0
2018-08-06,05:59:59,อุดรรัถยา,rain,0,0,0,0,doze off,0,0
2018-08-06,11:20:20,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-08-06,06:16:16,บูรพาวิถี,rain,0,0,0,0,Off limit speed,0,0
2018-08-07,04:59:59,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2018-08-07,10:06:06,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-08-08,21:28:28,S1,normal,2,0,0,0,Off limit speed,2,0
2018-08-08,10:58:58,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-08-08,05:57:57,อุดรรัถยา,normal,0,1,0,0,Change lane instantly,1,0
2018-08-09,00:50:50,อุดรรัถยา,normal,1,0,0,0,Off limit speed,1,0
2018-08-09,00:27:27,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2018-08-10,08:04:04,บูรพาวิถี,normal,1,1,0,0,Off limit speed,2,0
2018-08-10,17:10:10,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-08-10,20:48:48,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2018-08-10,06:06:06,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2018-08-11,22:48:48,บูรพาวิถี,normal,2,0,0,0,doze off,2,0
2018-08-11,08:34:34,อุดรรัถยา,normal,1,1,0,0,doze off,2,0
2018-08-12,07:40:40,บูรพาวิถี,normal,1,1,0,0,Off limit speed,2,0
2018-08-12,08:49:49,บางพลี-สุขสวัสดิ์,normal,1,2,0,0,Off limit speed,3,0
2018-08-12,19:17:17,บูรพาวิถี,normal,1,1,0,0,Off limit speed,2,0
2018-08-12,10:23:23,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-08-13,21:53:53,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-08-14,14:12:12,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-08-14,07:55:55,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-08-16,07:05:05,อุดรรัถยา,normal,0,1,0,0,Off limit speed,1,0
2018-08-17,13:02:02,ศรีรัช,normal,0,2,0,0,car/road condition,2,0
2018-08-18,16:09:09,ศรีรัช,normal,1,0,0,0,car/road condition,1,0
2018-08-18,06:45:45,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2018-08-18,17:33:33,ศรีรัช-วงแหวนรอบนอก,rain,0,0,0,0,Off limit speed,0,0
2018-08-19,18:59:59,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-08-20,12:50:50,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2018-08-20,19:51:51,ศรีรัช-วงแหวนรอบนอก,rain,0,0,0,0,Off limit speed,0,0
2018-08-20,19:00:00,เฉลิมมหานคร,normal,1,3,0,0,Off limit speed,4,0
2018-08-20,13:59:59,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2018-08-20,18:11:11,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2018-08-20,15:54:54,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2018-08-21,10:39:39,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2018-08-21,12:21:21,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2018-08-22,09:28:28,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-08-22,23:58:58,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-08-23,08:10:10,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2018-08-23,17:05:05,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2018-08-24,22:36:36,ศรีรัช,rain,0,0,0,0,Change lane instantly,0,0
2018-08-24,11:19:19,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2018-08-24,13:34:34,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2018-08-24,06:40:40,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Off limit speed,1,0
2018-08-24,11:00:00,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-08-25,23:53:53,บูรพาวิถี,normal,2,0,0,0,doze off,2,0
2018-08-25,10:09:09,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-08-25,11:46:46,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2018-08-25,08:49:49,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2018-08-25,23:42:42,ศรีรัช,rain,0,0,0,0,Change lane instantly,0,0
2018-08-25,18:33:33,บางพลี-สุขสวัสดิ์,rain,0,0,0,0,Off limit speed,0,0
2018-08-25,15:50:50,ศรีรัช,rain,0,0,0,0,Change lane instantly,0,0
2018-08-26,22:12:12,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-08-26,07:13:13,ศรีรัช,rain,0,0,0,0,Off limit speed,0,0
2018-08-26,08:00:00,อุดรรัถยา,rain,1,0,0,0,Change lane instantly,1,0
2018-08-27,14:26:26,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2018-08-27,22:05:05,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2018-08-27,13:50:50,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-08-27,23:07:07,เฉลิมมหานคร,rain,0,0,0,0,Off limit speed,0,0
2018-08-29,17:04:04,ศรีรัช,normal,1,1,0,0,Change lane instantly,2,0
2018-08-29,02:48:48,ศรีรัช,normal,0,1,0,0,Change lane instantly,1,0
2018-08-30,10:58:58,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2018-08-30,19:29:29,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-08-30,21:20:20,ฉลองรัช,normal,0,2,0,0,Change lane instantly,2,0
2018-08-31,22:50:50,ศรีรัช,normal,1,0,0,0,Off limit speed,1,0
2018-08-31,21:38:38,เฉลิมมหานคร,normal,0,0,0,0,car/road condition,0,0
2018-08-31,08:11:11,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2018-08-31,10:31:31,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2018-09-02,00:25:25,เฉลิมมหานคร,normal,1,0,0,0,doze off,1,0
2018-09-02,16:43:43,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-09-03,08:36:36,ฉลองรัช,normal,1,1,0,1,Change lane instantly,2,1
2018-09-03,02:06:06,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2018-09-03,00:20:20,ฉลองรัช,normal,0,0,0,0,doze off,0,0
2018-09-04,21:34:34,บูรพาวิถี,normal,1,1,0,0,Off limit speed,2,0
2018-09-05,23:27:27,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2018-09-05,15:43:43,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-09-05,22:25:25,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Off limit speed,1,0
2018-09-06,11:58:58,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2018-09-06,16:58:58,บูรพาวิถี,normal,1,2,0,0,Off limit speed,3,0
2018-09-06,04:52:52,เฉลิมมหานคร,rain,0,1,0,0,Off limit speed,1,0
2018-09-06,02:20:20,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2018-09-06,03:20:20,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-09-06,02:45:45,ฉลองรัช,normal,0,1,0,0,Off limit speed,1,0
2018-09-06,11:21:21,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,car/road condition,1,0
2018-09-06,11:13:13,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-09-07,07:22:22,ศรีรัช,normal,0,1,0,0,Off limit speed,1,0
2018-09-07,00:18:18,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2018-09-08,06:20:20,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,car/road condition,0,0
2018-09-08,16:00:00,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2018-09-10,07:51:51,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2018-09-10,09:01:01,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2018-09-10,18:47:47,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2018-09-10,14:29:29,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,doze off,0,0
2018-09-11,14:42:42,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
